
Datum;Kl;NO;NO2;NOx;CO;CO2;PM10
2024-07-09;20:30:00;6.40608;12.1387;21.9272;0.535685;412.906;14.3942
2024-07-09;20:45:00;8.07433;10.1577;22.4952;0.565732;412.182;13.785
2024-07-09;21:00:00;3.89756;8.30109;14.2566;0.360248;410.639;12.0199
2024-07-09;21:15:00;4.93802;8.87381;16.4191;0.302511;411.193;11.7684
2024-07-09;21:30:00;9.03978;13.5907;27.4035;0.368011;414.247;11.9951
2024-07-09;21:45:00;3.97669;11.7369;17.8133;0.38413;413.421;13.5096
2024-07-09;22:00:00;3.1559;9.67093;14.4931;0.426687;411.711;12.668
2024-07-09;22:15:00;1.86195;4.59677;7.44183;0.373469;410.031;12.2717
2024-07-09;22:30:00;2.05772;5.7076;8.85179;0.398398;410.369;11.4457
2024-07-09;22:45:00;4.4429;9.84846;16.6372;0.512611;414.022;11.4609
2024-07-09;23:00:00;6.21141;14.5097;24.0007;0.460382;415.314;13.178
2024-07-09;23:15:00;5.49072;12.6347;21.0245;0.38689;418.869;11.7411
2024-07-09;23:30:00;5.39001;16.1326;24.3685;0.351995;417.3;12.5314
2024-07-09;23:45:00;8.44823;18.7063;31.6152;0.293129;419.709;13.8089
2024-07-10;00:00:00;3.2203;9.31787;14.2385;0.320759;416.551;14.3674
2024-07-10;00:15:00;5.21649;14.9031;22.8739;0.295584;415.727;15.7475
2024-07-10;00:30:00;3.2968;13.0174;18.0549;0.387747;417.731;16.4891
2024-07-10;00:45:00;3.16727;13.9775;18.8171;0.353737;416.521;19.3879
2024-07-10;01:00:00;1.78528;6.42736;9.15526;0.333424;414.185;13.1007
2024-07-10;01:15:00;2.41642;6.01485;9.70714;0.341594;415.057;11.7553
2024-07-10;01:30:00;2.09254;6.98569;10.1831;0.35079;418.042;13.3107
2024-07-10;01:45:00;3.75369;11.2521;16.9878;0.446253;418.769;15.4655
2024-07-10;02:00:00;1.88785;11.1287;14.0133;0.384768;417.888;15.7268
2024-07-10;02:15:00;2.631;10.3165;14.3367;0.384913;418.208;16.3922
2024-07-10;02:30:00;3.37186;10.2679;15.4202;0.316331;419.696;15.8239
2024-07-10;02:45:00;1.87549;7.40425;10.27;0.306938;420.71;14.9767
2024-07-10;03:00:00;4.04268;9.00128;15.1785;0.333849;419.022;15.2689
2024-07-10;03:15:00;6.04304;9.933;19.1667;0.323882;420.457;14.1645
2024-07-10;03:30:00;1.86603;8.70882;11.5601;0.463988;421;13.4144
2024-07-10;03:45:00;1.8416;5.88157;8.69553;0.337706;418.96;14.0899
2024-07-10;04:00:00;4.03514;8.54025;14.7059;0.314421;417.033;11.2437
2024-07-10;04:15:00;3.47572;5.07919;10.3901;0.337276;426.373;9.366
2024-07-10;04:30:00;2.58543;4.80146;8.752;0.321611;415.692;8.86818
2024-07-10;04:45:00;2.34904;6.47155;10.0609;0.259584;418.013;8.89691
2024-07-10;05:00:00;1.30051;6.99018;8.97736;0.266764;422.69;10.622
2024-07-10;05:15:00;1.57545;5.23295;7.64024;0.305966;424.251;9.21625
2024-07-10;05:30:00;1.14957;6.48606;8.2426;0.297812;426.337;10.2277
2024-07-10;05:45:00;1.8311;6.75238;9.55031;0.302832;426.903;11.0493
2024-07-10;06:00:00;1.19012;6.88075;8.69926;0.287415;425.413;11.7744
2024-07-10;06:15:00;2.23356;9.24387;12.6568;0.310598;427.827;10.4323
2024-07-10;06:30:00;3.78724;10.8217;16.6086;0.359228;428.114;10.9956
2024-07-10;06:45:00;3.99971;13.1394;19.2509;0.379261;426.943;12.7304
2024-07-10;07:00:00;5.36089;14.5668;22.7583;0.382997;423.572;10.5929
2024-07-10;07:15:00;6.14432;14.6868;24.0753;0.345598;420.087;11.4098
2024-07-10;07:30:00;4.127;12.6853;18.9913;0.345645;415.903;10.2628
2024-07-10;07:45:00;3.35335;11.8637;16.9876;0.321801;413.363;8.6312
2024-07-10;08:00:00;6.38416;17.4504;27.2054;0.342902;414.524;10.912
2024-07-10;08:15:00;6.17351;18.0606;27.4937;0.311941;410.416;8.13933
2024-07-10;08:30:00;13.6487;11.8892;32.7444;0.316376;408.671;6.95093
2024-07-10;08:45:00;4.84682;9.16402;16.57;0.340594;409.213;9.65694
2024-07-10;09:00:00;3.34259;8.95412;14.0616;0.347647;406.52;11.7662
2024-07-10;09:15:00;5.93279;11.188;20.2533;0.30994;407.655;9.38142
2024-07-10;09:30:00;7.42506;15.498;26.8435;0.35874;408;15.722
2024-07-10;09:45:00;7.06502;16.2611;27.0565;0.286186;408.314;14.3404
2024-07-10;10:00:00;3.02522;12.6393;17.2618;0.278326;405.013;9.53708
2024-07-10;10:15:00;2.22664;7.68806;11.0904;0.240031;404.688;6.1288
2024-07-10;10:30:00;4.01151;11.2627;17.3923;0.260881;405.479;5.57897
2024-07-10;10:45:00;3.02609;7.66724;12.2911;0.266158;405.182;7.14734
2024-07-10;11:00:00;4.76849;10.5184;17.8047;0.275737;407.613;9.37469
2024-07-10;11:15:00;3.05522;8.40305;13.0714;0.25841;405.114;11.0399
2024-07-10;11:30:00;4.05877;9.24478;15.4466;0.27498;407.283;7.52621
2024-07-10;11:45:00;3.36959;8.65463;13.8034;0.235744;405.394;7.00726
2024-07-10;12:00:00;2.79645;6.97758;11.2505;0.20364;404.902;9.88049
2024-07-10;12:15:00;2.74675;5.85957;10.0566;0.210078;404.591;11.6741
2024-07-10;12:30:00;2.85712;5.46332;9.82899;0.278705;406.253;10.7589
2024-07-10;12:45:00;2.7612;5.25014;9.46927;0.268559;406.943;9.4623
2024-07-10;13:00:00;2.21204;5.31416;8.69417;0.216013;407.557;8.0731
2024-07-10;13:15:00;2.3247;4.43256;7.98471;0.208854;407.677;6.26879
2024-07-10;13:30:00;2.70273;5.44173;9.5715;0.254707;407.906;9.88873
2024-07-10;13:45:00;3.50804;7.12532;12.4856;0.276477;409.026;9.70543
2024-07-10;14:00:00;2.60109;4.68343;8.6579;0.257998;408.273;10.3524
2024-07-10;14:15:00;2.41392;7.27303;10.9615;0.333237;408.366;11.0011
2024-07-10;14:30:00;3.42263;7.74442;12.9742;0.298349;408.485;12.2659
2024-07-10;14:45:00;2.01034;5.59276;8.66455;0.299019;407.153;13.7122
2024-07-10;15:00:00;2.8007;4.79387;9.07333;0.350917;408.216;13.7263
2024-07-10;15:15:00;2.90616;6.45947;10.9001;0.321549;408.353;14.365
2024-07-10;15:30:00;2.87899;6.68852;11.0876;0.287379;406.705;13.8814
2024-07-10;15:45:00;2.59553;7.49565;11.4616;0.292233;405.659;16.3648
2024-07-10;16:00:00;2.35082;5.31924;8.91129;0.31459;405.332;16.5686
2024-07-10;16:15:00;2.18911;6.91345;10.2584;0.304333;405.917;13.9835
2024-07-10;16:30:00;2.57638;8.81165;12.7483;0.286902;406.662;14.8516
2024-07-10;16:45:00;2.38148;7.16804;10.8069;0.307978;405.642;14.1536
2024-07-10;17:00:00;2.83608;6.71612;11.0497;0.333666;405.77;12.9707
2024-07-10;17:15:00;1.89735;5.88195;8.7811;0.334565;405.321;14.657
2024-07-10;17:30:00;2.29689;7.12299;10.6326;0.377736;406.018;12.011
2024-07-10;17:45:00;1.91631;9.69952;12.6276;0.387707;406.536;12.8801
2024-07-10;18:00:00;1.86025;8.79539;11.6378;0.350728;407.114;12.0934
2024-07-10;18:15:00;1.75297;9.74937;12.4279;0.356064;406.154;12.8972
2024-07-10;18:30:00;1.9892;11.1784;14.2179;0.35287;406.138;13.4245
2024-07-10;18:45:00;1.86696;7.7923;10.645;0.361043;405.632;13.6105
2024-07-10;19:00:00;1.56005;7.85385;10.2376;0.394767;405.271;14.5086
2024-07-10;19:15:00;1.07393;7.42802;9.06898;0.370863;405.114;14.7253
2024-07-10;19:30:00;1.70672;6.1386;8.74646;0.404699;405.172;16.0227
2024-07-10;19:45:00;1.2702;6.42964;8.3705;0.424995;405.054;16.6171
2024-07-10;20:00:00;1.98026;7.14595;10.1718;0.399723;405.495;16.4438
2024-07-10;20:15:00;0.645639;7.10968;8.09622;0.418296;406.474;16.9126
2024-07-10;20:30:00;1.62623;7.47879;9.96367;0.428849;407.552;17.5168
2024-07-10;20:45:00;1.58563;6.85707;9.27991;0.418653;406.062;18.0923
2024-07-10;21:00:00;1.85038;9.12654;11.9539;0.410396;407.613;19.263
2024-07-10;21:15:00;0.708886;5.7198;6.80297;0.415252;407.278;17.5291
2024-07-10;21:30:00;1.03615;2.87696;4.4602;0.433333;406.403;16.1558
2024-07-10;21:45:00;0.969673;3.36899;4.85065;0.41582;405.831;17.4349
2024-07-10;22:00:00;0.904757;5.28114;6.6636;0.43861;406.903;17.4604
2024-07-10;22:15:00;1.19309;3.33689;5.15993;0.402087;406.324;17.1483
2024-07-10;22:30:00;1.34571;3.38598;5.44222;0.40052;405.88;16.8427
2024-07-10;22:45:00;0.89499;3.66713;5.03467;0.39629;405.44;16.2302
2024-07-10;23:00:00;0.884913;4.14467;5.49682;0.401518;406.116;17.1735
2024-07-10;23:15:00;0.696766;3.5564;4.62106;0.415536;404.052;17.5349
2024-07-10;23:30:00;1.05271;3.80639;5.41492;0.422523;405.092;17.4464
2024-07-10;23:45:00;0.836371;3.60517;4.88314;0.361526;404.022;18.4421
2024-07-11;00:00:00;1.46796;3.62129;5.86433;0.374758;403.014;19.4012
2024-07-11;00:15:00;0.560802;3.56853;4.42544;0.404877;402.573;20.2748
2024-07-11;00:30:00;2.65078;8.72632;12.7767;0.420897;403.763;28.5381
2024-07-11;00:45:00;1.93515;7.10214;10.0591;0.450101;406.204;23.4068
2024-07-11;01:00:00;0.504409;6.10412;6.87486;0.438946;406.356;25.0551
2024-07-11;01:15:00;1.22866;10.2495;12.1269;0.448653;407.034;26.2049
2024-07-11;01:30:00;1.68362;7.08853;9.6611;0.435205;406.623;12.918
2024-07-11;01:45:00;0.96129;4.88152;6.35036;0.38152;405.128;23.2985
2024-07-11;02:00:00;0.706449;2.78541;3.86486;0.400403;404.352;20.0545
2024-07-11;02:15:00;0.920213;2.45612;3.86221;0.386447;405.794;17.2762
2024-07-11;02:30:00;0.835198;3.11431;4.3905;0.368624;404.955;18.2963
2024-07-11;02:45:00;1.30305;5.41032;7.40138;0.350775;404.543;17.6262
2024-07-11;03:00:00;1.62838;2.26347;4.75164;0.359563;403.866;16.9888
2024-07-11;03:15:00;0.439611;2.52687;3.19859;0.41422;404.328;16.8249
2024-07-11;03:30:00;2.82227;6.27248;10.5849;0.406879;404.021;17.9332
2024-07-11;03:45:00;1.59597;2.80805;5.24669;0.387368;402.866;16.5896
2024-07-11;04:00:00;1.07255;2.13139;3.77025;0.412757;403.336;17.8631
2024-07-11;04:15:00;1.9447;6.3335;9.30501;0.444752;406.973;17.1458
2024-07-11;04:30:00;1.46679;6.02499;8.26625;0.42819;404.434;15.0285
2024-07-11;04:45:00;1.07561;3.64814;5.29166;0.509399;409.994;15.6367
2024-07-11;05:00:00;1.39374;5.68058;7.81021;0.422225;407.032;17.313
2024-07-11;05:15:00;1.7354;4.94727;7.59896;0.425936;405.651;14.595
2024-07-11;05:30:00;1.43155;6.17037;8.35779;0.426259;407.257;16.0566
2024-07-11;05:45:00;2.68015;10.6826;14.7778;0.409603;409.486;16.7832
2024-07-11;06:00:00;1.56497;5.78692;8.17819;0.318894;407.223;15.0873
2024-07-11;06:15:00;5.00069;12.7313;20.3723;0.383906;413.458;16.3618
2024-07-11;06:30:00;4.80735;10.5067;17.8524;0.480642;417.556;16.1065
2024-07-11;06:45:00;6.2514;13.4305;22.9827;0.422332;414.891;15.6271
2024-07-11;07:00:00;7.81215;19.2733;31.2103;0.419496;425.03;18.4443
2024-07-11;07:15:00;7.75836;15.7726;27.6273;0.455737;417.077;19.1303
2024-07-11;07:30:00;13.0865;20.4934;40.4896;0.468328;420.375;21.2612
2024-07-11;07:45:00;9.32965;22.0842;36.34;0.4101;415.68;19.2363
2024-07-11;08:00:00;8.32603;19.0702;31.7924;0.462746;429.627;21.2052
2024-07-11;08:15:00;10.0881;23.8258;39.2404;0.454728;426.937;20.5792
2024-07-11;08:30:00;8.77324;16.4592;29.8647;0.476941;427.315;20.9588
2024-07-11;08:45:00;7.04674;40.8344;51.6018;0.461637;420.07;18.8548
2024-07-11;09:00:00;-0.757573;0.943522;-0.214049;0.405862;419.478;18.6239
2024-07-11;09:15:00;-0.00970425;0.99713;0.982303;0.429384;425.021;17.3193
2024-07-11;09:30:00;7.92619;11.0644;23.1756;0.449955;423.104;20.5
2024-07-11;09:45:00;6.29594;15.7504;25.3706;0.384051;425.195;21.2924
2024-07-11;10:00:00;8.15318;19.7025;32.1605;0.390844;427.911;21.8468
2024-07-11;10:15:00;8.85403;16.4935;30.0225;0.490401;427.748;19.4757
2024-07-11;10:30:00;9.95428;13.7945;29.0046;0.481606;427.238;22.5079
2024-07-11;10:45:00;11.3693;19.7514;37.1237;0.355463;423.845;22.4899
2024-07-11;11:00:00;7.08899;10.031;20.863;0.415867;421.769;22.7924
2024-07-11;11:15:00;9.51474;16.1721;30.7106;0.440137;424.403;21.9593
2024-07-11;11:30:00;11.6806;16.3487;34.1967;0.417609;427.942;21.0856
2024-07-11;11:45:00;14.47;14.4488;36.5589;0.378834;429.098;22.9176
2024-07-11;12:00:00;7.05287;14.6382;25.4149;0.409577;428.741;21.3918
2024-07-11;12:15:00;11.6871;15.6641;33.5219;0.387533;433.233;19.6471
2024-07-11;12:30:00;9.34047;18.2186;32.4908;0.378252;432.947;17.0302
2024-07-11;12:45:00;9.8558;12.1614;27.221;0.461807;434.867;17.4185
2024-07-11;13:00:00;7.73024;12.5716;24.3834;0.494944;432.48;17.7513
2024-07-11;13:15:00;7.94981;14.1999;26.3472;0.327503;430.946;16.5738
2024-07-11;13:30:00;11.9674;17.0045;35.2907;0.34669;432.288;16.0827
2024-07-11;13:45:00;10.6221;22.0222;38.2528;0.48551;431.992;16.7169
2024-07-11;14:00:00;13.1195;22.2577;42.3043;0.51771;431.519;16.1265
2024-07-11;14:15:00;7.88148;16.8153;28.8582;0.326303;420.584;14.347
2024-07-11;14:30:00;12.3155;22.914;41.7322;0.383832;425.727;16.9287
2024-07-11;14:45:00;11.8214;20.2589;38.3219;0.413798;422.351;15.8156
2024-07-11;15:00:00;16.9464;21.765;47.6591;0.546246;426.961;15.8605
2024-07-11;15:15:00;9.05411;16.3865;30.2212;0.457294;417.699;14.2286
2024-07-11;15:30:00;10.2219;20.6873;36.3065;0.469469;421.146;11.091
2024-07-11;15:45:00;9.42197;17.9076;32.3043;0.497733;418.446;11.5079
2024-07-11;16:00:00;9.01932;11.2988;25.0803;0.585226;414.995;11.8099
2024-07-11;16:15:00;10.2043;14.523;30.1152;0.411069;417.19;12.1699
2024-07-11;16:30:00;10.23;16.4491;32.0805;0.466988;416.738;11.3804
2024-07-11;16:45:00;10.8446;14.9137;31.4842;0.40839;418.977;11.7377
2024-07-11;17:00:00;10.9679;16.9366;33.6954;0.44837;415.554;12.8366
2024-07-11;17:15:00;6.97648;11.3251;21.9852;0.396994;413.914;12.6758
2024-07-11;17:30:00;7.36776;12.4421;23.7;0.464812;410.954;12.6369
2024-07-11;17:45:00;6.24636;7.35339;16.8978;0.470345;412.907;11.9591
2024-07-11;18:00:00;12.7836;15.7567;35.29;0.439901;415.671;13.4827
2024-07-11;18:15:00;7.33229;13.2787;24.4824;0.258435;412.815;14.1368
2024-07-11;18:30:00;10.1665;18.979;34.5134;0.393099;414.549;13.3116
2024-07-11;18:45:00;7.43762;13.248;24.6127;0.34196;412.45;15.1677
2024-07-11;19:00:00;8.99727;15.3567;29.1045;0.441908;412.757;15.851
2024-07-11;19:15:00;8.82677;12.9471;26.4344;0.683076;414.303;12.8981
2024-07-11;19:30:00;7.30256;15.973;27.1313;0.614427;413.874;15.097
2024-07-11;19:45:00;6.59479;10.6564;20.7332;0.348668;408.888;14.2228
2024-07-11;20:00:00;6.64399;10.3037;20.4557;0.414627;412.349;15.5984
2024-07-11;20:15:00;5.08288;11.0794;18.8461;0.60798;412.322;14.9297
2024-07-11;20:30:00;6.7251;14.9234;25.1993;0.572337;411.292;15.4641
2024-07-11;20:45:00;12.7148;15.7398;35.168;0.484;416.37;15.0601
2024-07-11;21:00:00;3.91821;14.9281;20.9151;0.432119;422.129;17.5532
2024-07-11;21:15:00;3.55054;17.0684;22.4937;0.530239;417.015;16.6699
2024-07-11;21:30:00;1.97119;14.8194;17.8314;0.349428;414.986;14.8644
2024-07-11;21:45:00;8.77167;21.0759;34.4789;0.407738;421.662;15.3825
2024-07-11;22:00:00;16.137;30.3172;54.9745;0.377967;428.357;17.7131
2024-07-11;22:15:00;5.64322;20.9179;29.5408;0.682716;427.055;18.3945
2024-07-11;22:30:00;6.85049;23.3813;33.8488;0.59539;421.547;18.3154
2024-07-11;22:45:00;7.80907;29.4704;41.4027;0.464559;425.56;19.2381
2024-07-11;23:00:00;6.01207;28.1227;37.3091;0.439591;428.683;20.0375
2024-07-11;23:15:00;5.83644;24.5124;33.4305;1.00747;427.219;18.749
2024-07-11;23:30:00;5.52016;24.2271;32.6619;0.370606;431.222;19.4535
2024-07-11;23:45:00;2.72624;18.0922;22.2579;0.413626;428.849;18.0497
2024-07-12;00:00:00;2.79929;19.8593;24.1366;0.513306;430.02;20.6841
2024-07-12;00:15:00;7.76521;21.0008;32.8661;0.482524;427.755;29.0294
2024-07-12;00:30:00;4.40702;15.1143;21.8482;0.404645;423.751;20.3542
2024-07-12;00:45:00;1.79227;10.8967;13.6353;0.319035;422.575;15.2323
2024-07-12;01:00:00;1.78187;9.39192;12.1146;0.282385;422.223;13.9759
2024-07-12;01:15:00;6.22452;11.6816;21.1926;0.348693;427.423;14.0698
2024-07-12;01:30:00;1.81805;8.81963;11.5976;0.370806;431.985;15.887
2024-07-12;01:45:00;2.484;7.86681;11.6624;0.298717;429.093;13.5862
2024-07-12;02:00:00;2.9172;5.4835;9.94098;0.303278;427.588;12.8837
2024-07-12;02:15:00;1.83012;6.01989;8.81631;0.369505;425.077;11.5699
2024-07-12;02:30:00;3.5867;4.35069;9.83116;0.37767;424.752;11.6094
2024-07-12;02:45:00;2.67929;6.11426;10.2082;0.390473;428.743;12.3059
2024-07-12;03:00:00;4.19778;6.75591;13.1701;0.408395;432.229;11.3786
2024-07-12;03:15:00;3.94498;3.78812;9.81604;0.380344;428.699;10.8193
2024-07-12;03:30:00;4.07855;7.36396;13.596;0.306673;434.529;11.2899
2024-07-12;03:45:00;3.03742;4.94523;9.58641;0.345293;429.448;33.4155
2024-07-12;04:00:00;2.33409;3.73605;7.30254;0.275822;428.577;16.8248
2024-07-12;04:15:00;1.1747;4.16391;5.95885;0.237294;426.983;17.623
2024-07-12;04:30:00;1.27055;2.68668;4.62807;0.335632;426.314;10.1734
2024-07-12;04:45:00;1.00372;2.86421;4.3979;0.343216;423.949;7.66118
2024-07-12;05:00:00;2.78345;3.86323;8.11635;0.309008;425.032;7.27289
2024-07-12;05:15:00;1.13324;3.5321;5.26369;0.22087;423.235;6.80937
2024-07-12;05:30:00;1.08223;2.59991;4.25356;0.252894;424.553;6.35815
2024-07-12;05:45:00;2.26457;4.84906;8.30933;0.228538;424.615;6.76067
2024-07-12;06:00:00;5.60363;4.47411;13.0365;0.251128;426.95;7.13711
2024-07-12;06:15:00;5.84974;8.9057;17.8441;0.328274;427.371;7.27883
2024-07-12;06:30:00;10.4995;23.2395;39.2827;0.410029;429.783;8.18556
2024-07-12;06:45:00;12.2128;18.9896;37.6508;0.508326;428.938;9.00368
2024-07-12;07:00:00;9.79933;14.1093;29.0827;0.38905;425.311;7.64959
2024-07-12;07:15:00;10.8768;24.3419;40.9617;0.376575;425.787;8.69231
2024-07-12;07:30:00;8.16129;17.2457;29.7162;0.368689;423.57;10.7462
2024-07-12;07:45:00;16.7639;17.5128;43.128;0.379746;423.305;15.6125
2024-07-12;08:00:00;13.2811;15.6152;35.9087;0.318224;424.72;21.7342
2024-07-12;08:15:00;21.0141;24.3128;56.4223;0.270548;423.949;22.7479
2024-07-12;08:30:00;12.492;18.6985;37.7863;0.378197;419.135;20.1512
2024-07-12;08:45:00;5.94635;8.42415;17.5102;0.401281;416.317;15.1253
2024-07-12;09:00:00;14.8594;21.3388;44.044;0.417282;420.909;22.0567
2024-07-12;09:15:00;9.64235;11.3073;26.0408;0.372976;415.957;19.882
2024-07-12;09:30:00;10.9541;15.397;32.1349;0.275568;415.025;17.1913
2024-07-12;09:45:00;10.5405;18.0804;34.1862;0.284198;413.641;13.6577
2024-07-12;10:00:00;13.9662;14.2502;35.5905;0.329059;416.448;20.5129
2024-07-12;10:15:00;9.95363;14.4059;29.6151;0.303155;419.296;20.2893
2024-07-12;10:30:00;9.44899;8.26698;22.705;0.654388;425.79;20.0502
2024-07-12;10:45:00;7.93855;7.95258;20.0827;0.244098;411.928;15.7159
2024-07-12;11:00:00;8.46861;12.8828;25.8229;0.301041;411.053;13.943
2024-07-12;11:15:00;11.7215;12.3248;30.2352;0.5313;417.313;16.1847
2024-07-12;11:30:00;11.1199;11.4144;28.4057;0.401968;413.437;13.2427
2024-07-12;11:45:00;9.79443;18.4117;33.3776;0.556758;414.739;12.7256
2024-07-12;12:00:00;15.2639;16.0186;39.3419;0.427363;420.535;15.2565
2024-07-12;12:15:00;7.83509;15.0109;26.9829;0.413319;412.696;12.1174
2024-07-12;12:30:00;7.45642;9.8918;21.2852;0.50475;413.706;8.67926
2024-07-12;12:45:00;10.1418;14.4033;29.8999;0.474091;414.693;10.9083
2024-07-12;13:00:00;8.09224;15.5418;27.9067;0.417593;413.333;12.8254
2024-07-12;13:15:00;4.51012;9.58801;16.4795;0.518135;415.039;11.3461
2024-07-12;13:30:00;6.98293;11.0128;21.6827;0.410767;413.905;11.9642
2024-07-12;13:45:00;6.46952;9.77356;19.659;0.430205;413.659;12.4125
2024-07-12;14:00:00;8.25552;14.9505;27.5649;0.50042;417.809;11.8711
2024-07-12;14:15:00;10.6429;17.4516;33.7139;0.455076;415.817;11.2448
2024-07-12;14:30:00;9.98503;11.0928;26.35;0.423093;415.683;11.824
2024-07-12;14:45:00;8.10986;13.7801;26.1719;0.454016;417.698;12.8653
2024-07-12;15:00:00;7.58645;11.9477;23.5398;0.439886;415.01;12.9251
2024-07-12;15:15:00;10.0817;17.629;33.0338;0.45943;415.852;14.0034
2024-07-12;15:30:00;12.7081;20.0465;39.4644;0.440064;424.793;12.5555
2024-07-12;15:45:00;13.5689;16.9754;37.7087;1.15778;420.141;10.6294
2024-07-12;16:00:00;13.1929;23.1355;43.2943;1.22671;420.541;12.0693
2024-07-12;16:15:00;6.05626;13.925;23.179;0.506721;414.098;12.9536
2024-07-12;16:30:00;6.30788;9.74269;19.3811;0.416283;413.046;11.2112
2024-07-12;16:45:00;4.1372;7.58249;13.9041;0.397833;410.111;10.5692
2024-07-12;17:00:00;6.75586;18.6059;28.9289;0.435913;412.2;12.1172
2024-07-12;17:15:00;6.87237;14.1062;24.6072;0.477198;413.921;11.6368
2024-07-12;17:30:00;8.56801;17.9531;31.045;0.432154;415.106;12.1833
2024-07-12;17:45:00;5.40845;12.7786;21.0427;0.265047;412.304;12.8187
2024-07-12;18:00:00;9.58806;10.0632;24.7137;0.313037;414.914;12.0889
2024-07-12;18:15:00;7.42457;14.8505;26.1952;0.340174;413.877;12.1587
2024-07-12;18:30:00;8.81499;20.1156;33.5848;0.382069;413.729;10.0843
2024-07-12;18:45:00;8.49904;13.7833;26.7699;0.446083;422.987;11.4208
2024-07-12;19:00:00;10.0205;11.6896;27.0009;0.573716;414.141;11.1978
2024-07-12;19:15:00;4.38559;13.368;20.0692;0.455882;413.777;11.2863
2024-07-12;19:30:00;11.7468;16.4936;34.4427;0.605165;412.692;13.5981
2024-07-12;19:45:00;4.09304;7.01086;13.265;0.434797;408.708;11.4116
2024-07-12;20:00:00;5.77389;14.8632;23.6857;0.526614;411.097;12.391
2024-07-12;20:15:00;6.91317;13.5063;24.0696;0.439145;413.785;11.1704
2024-07-12;20:30:00;9.19157;23.7449;37.7896;0.634025;413.87;14.6915
2024-07-12;20:45:00;6.03973;15.946;25.1747;0.472397;419.104;21.7382
2024-07-12;21:00:00;6.5312;18.1451;28.1247;0.585485;417.156;21.4554
2024-07-12;21:15:00;5.50027;14.1537;22.5581;0.589003;419.081;18.2588
2024-07-12;21:30:00;5.6356;12.0036;20.6148;0.529095;415.459;16.8929
2024-07-12;21:45:00;14.5821;13.4788;35.7603;0.753127;427.263;15.8797
2024-07-12;22:00:00;5.1339;13.2887;21.1333;0.828617;418.412;18.4444
2024-07-12;22:15:00;6.65548;16.5717;26.7413;0.914265;423.07;18.2576
2024-07-12;22:30:00;11.3797;15.1318;32.52;0.728035;423.802;16.1514
2024-07-12;22:45:00;6.83215;15.4216;25.8612;1.00092;424.436;13.2625
2024-07-12;23:00:00;6.94377;19.0599;29.67;0.631934;426.431;16.9759
2024-07-12;23:15:00;8.70985;19.9307;33.2393;1.0084;428.453;16.9942
2024-07-12;23:30:00;9.68124;17.4093;32.2022;0.724368;430.571;16.856
2024-07-12;23:45:00;7.08154;17.0666;27.8871;0.398486;429.579;15.5077
2024-07-13;00:00:00;11.766;21.0318;39.0102;0.517845;436.474;17.3455
2024-07-13;00:15:00;4.46695;12.9335;19.759;0.463714;431.463;15.8253
2024-07-13;00:30:00;6.82872;17.3905;27.8248;0.61788;431.391;16.2953
2024-07-13;00:45:00;6.46316;18.0881;27.9638;0.649642;429.333;15.6544
2024-07-13;01:00:00;34.6757;4.53586;57.5203;0.511006;432.058;13.0542
2024-07-13;01:15:00;21.1581;32.986;65.3157;0.593948;435.21;12.8454
2024-07-13;01:30:00;1.59274;14.6415;17.0752;0.482065;432.754;12.2828
2024-07-13;01:45:00;0.836977;12.9563;14.2352;0.478234;433.792;11.1994
2024-07-13;02:00:00;1.02853;10.0281;11.5997;0.408549;432.419;11.4408
2024-07-13;02:15:00;1.29796;9.18111;11.1644;0.478024;435.298;12.0572
2024-07-13;02:30:00;1.51252;7.41619;9.72731;0.303706;434.435;11.8166
2024-07-13;02:45:00;0.821049;6.92664;8.1812;0.31789;437.697;10.3843
2024-07-13;03:00:00;1.18763;5.99207;7.80676;0.337949;436.459;9.38281
2024-07-13;03:15:00;2.18553;5.09531;8.4348;0.35086;434.618;10.1661
2024-07-13;03:30:00;0.996082;6.242;7.76402;0.367601;431.471;9.46288
2024-07-13;03:45:00;1.11034;5.37099;7.06759;0.38481;429.249;8.66888
2024-07-13;04:00:00;0.649438;4.08888;5.08122;0.420057;427.059;8.0471
2024-07-13;04:15:00;0.468948;4.51135;5.22791;0.402663;427.324;8.3941
2024-07-13;04:30:00;0.807933;4.97789;6.21241;0.415872;428.441;8.22484
2024-07-13;04:45:00;1.23438;4.38741;6.27355;0.41173;428.74;8.28864
2024-07-13;05:00:00;1.35205;4.60354;6.66948;0.401638;428.474;8.10423
2024-07-13;05:15:00;0.599343;4.17621;5.092;0.359619;428.036;8.59554
2024-07-13;05:30:00;0.49101;3.50219;4.25245;0.255003;427.154;7.99041
